,Unnamed: 0,Unnamed: 0.1,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
68,68,68,3,0,3,0,1,bitch fuck neutral,0.3756057832828593,0.02745643746258717,True,1,0.3481493458202721
69,69,69,3,1,2,0,1,Fuck    bitch  niggah negative,0.2923142793867921,0.11285219223655084,True,1,0.17946208715024126
70,70,70,3,0,0,3,2,  positive,2.323663023738585,0.39293997304295125,True,2,1.9307230506956339
71,71,71,3,0,3,0,1,bitch positive,0.39813390669190385,0.015432037788869412,True,1,0.3827018689030344
72,72,72,3,0,3,0,1,pussy neutral,0.3756057832828593,0.01743031808366201,True,1,0.3581754651991973
73,73,73,3,0,3,0,1,bitch positive,0.39813390669190385,0.015432037788869412,True,1,0.3827018689030344
74,74,74,3,1,2,0,1,fuck       faggots negative,0.2923142793867921,0.9400505862534511,True,1,-0.647736306866659
75,75,75,3,0,1,2,2,  positive,2.323663023738585,0.39293997304295125,True,2,1.9307230506956339
76,76,76,3,0,3,0,1,  positive,0.39813390669190385,2.282243681153574,False,2,-1.88410977446167
77,77,77,3,1,2,0,1,nigga        pussy neutral,0.3756057832828593,0.09646379821340821,True,1,0.2791419850694511
78,78,78,3,0,3,0,1,bitches positive,0.39813390669190385,0.014582856869342773,True,1,0.38355104982256105
79,79,79,3,1,2,0,1,nigga negative,0.2923142793867921,0.14619294757583154,True,1,0.14612133181096057
80,80,80,9,0,7,2,1,pussy neutral,0.3756057832828593,0.01743031808366201,True,1,0.3581754651991973
81,81,81,3,0,3,0,1,Bitches      niggas         niggas   bitches negative,0.2923142793867921,0.12092432504897038,True,1,0.17138995433782173
82,82,82,3,0,3,0,1,bitch neutral,0.3756057832828593,0.014547676997869548,True,1,0.36105810628498974
83,83,83,3,1,2,0,1,hoe neutral,0.3756057832828593,0.04162898159383816,True,1,0.33397680168902116
84,84,84,3,0,3,0,1,bitch positive,0.39813390669190385,0.015432037788869412,True,1,0.3827018689030344
85,85,85,3,2,1,0,0,  neutral,4.353178521711373,4.3075001717189325,False,2,0.045678349992440914
86,86,87,3,0,3,0,1,faggot positive,0.39813390669190385,0.7330237816112617,True,1,-0.33488987491935784
87,87,88,3,0,3,0,1,bitch neutral,0.3756057832828593,0.014547676997869548,True,1,0.36105810628498974
88,88,89,3,0,3,0,1,bitch neutral,0.3756057832828593,0.014547676997869548,True,1,0.36105810628498974
89,89,90,3,3,0,0,0,beaner neutral,4.353178521711373,0.8776699381594604,True,0,3.475508583551913
90,90,91,3,1,2,0,1,nigs positive,0.39813390669190385,0.0573999477133086,True,1,0.34073395897859526
91,91,92,6,1,5,0,1,bitch neutral,0.3756057832828593,0.014547676997869548,True,1,0.36105810628498974
92,92,93,3,1,2,0,1,nigga    hoe       nigga positive,0.39813390669190385,0.10018489441435212,True,1,0.2979490122775517
93,93,94,3,0,3,0,1,bitches negative,0.2923142793867921,0.0159983202810945,True,1,0.2763159591056976
94,94,95,3,1,2,0,1,nig positive,0.39813390669190385,0.494694458089778,True,1,-0.09656055139787417
95,95,96,3,0,3,0,1,hoes neutral,0.3756057832828593,0.026325490549603297,True,1,0.349280292733256
96,96,97,3,0,3,0,1,fuck  bitch negative,0.2923142793867921,0.039340014872321916,True,1,0.2529742645144702
97,97,98,3,0,3,0,1,retard negative,0.2923142793867921,0.3539613646974453,True,1,-0.061647085310653216
98,98,99,3,0,3,0,1,hoes neutral,0.3756057832828593,0.026325490549603297,True,1,0.349280292733256
99,99,100,3,1,2,0,1,pussy neutral,0.3756057832828593,0.01743031808366201,True,1,0.3581754651991973
100,100,101,3,0,3,0,1,nigga negative,0.2923142793867921,0.14617772175214738,True,1,0.14613655763464473
101,101,102,3,0,3,0,1,  negative,0.2923142793867921,1.6262939465755086,False,2,-1.3339796671887165
102,102,103,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
103,103,104,3,0,2,1,1,retard negative,0.2923142793867921,0.3539359774398409,True,1,-0.06162169805304879
104,104,105,3,0,3,0,1,hoe positive,0.39813390669190385,0.03672729499840762,True,1,0.36140661169349625
105,105,106,3,0,3,0,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
106,106,107,3,0,3,0,1,Pussy  pussy neutral,0.3756057832828593,0.019646751954397156,True,1,0.3559590313284622
107,107,108,3,0,3,0,1,faggot neutral,0.3756057832828593,0.8467892512257734,True,1,-0.4711834679429141
108,108,109,3,0,3,0,1,bitches            bitch neutral,0.3756057832828593,0.01616396993385341,True,1,0.35944181334900593
109,109,110,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
110,110,111,3,3,0,0,0,fucking   hoe positive,4.594186850886695,4.606730009604583,False,1,-0.012543158717887692
111,111,112,3,0,3,0,1,fuck     bitches negative,0.2923142793867921,0.02088562604627642,True,1,0.2714286533405157
112,112,113,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
113,113,114,3,1,2,0,1,bitch negative,0.2923142793867921,0.018662585522771724,True,1,0.2736516938640204
114,114,115,3,0,3,0,1,bitches positive,0.39813390669190385,0.014584159844020214,True,1,0.3835497468478836
115,115,116,3,0,0,3,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
116,116,117,3,0,3,0,1,bitch   fuck negative,0.2923142793867921,0.030482521828651934,True,1,0.2618317575581402
117,117,118,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
118,118,119,3,0,0,3,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
119,119,120,3,0,1,2,2,pussy negative,3.2772671873558976,9.046247051336325,False,1,-5.768979863980427
120,120,121,3,0,0,3,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
121,121,122,3,0,3,0,1,fag positive,0.39813390669190385,0.5422833480992217,True,1,-0.1441494414073179
122,122,123,3,0,0,3,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
123,123,124,3,0,3,0,1,faggot neutral,0.3756057832828593,0.8467892512257734,True,1,-0.4711834679429141
124,124,125,3,0,0,3,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
125,125,126,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
126,126,127,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
127,127,128,6,0,6,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
128,128,129,3,0,3,0,1,fuck neutral,0.3756057832828593,0.04780246898811206,True,1,0.32780331429474724
129,129,130,3,0,3,0,1,hoes neutral,0.3756057832828593,0.026319185174135798,True,1,0.34928659810872353
130,130,131,3,0,3,0,1,bitches positive,0.39813390669190385,0.014584159844020214,True,1,0.3835497468478836
131,131,132,3,0,3,0,1,bitches neutral,0.3756057832828593,0.01314439591356643,True,1,0.3624613873692929
132,132,133,3,0,3,0,1,fuck     pussy          fuck negative,0.2923142793867921,0.05618646131349656,True,1,0.23612781807329555
133,133,134,6,0,6,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
134,134,135,3,0,3,0,1,hoe neutral,0.3756057832828593,0.041623228536454664,True,1,0.33398255474640465
135,135,136,3,0,3,0,1,Bitch  Nigga   bitch positive,0.39813390669190385,0.10332788932402158,True,1,0.29480601736788226
136,136,137,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
137,137,138,6,0,6,0,1,bitches        bitch negative,0.2923142793867921,0.01763922093893835,True,1,0.2746750584478538
138,138,139,3,1,2,0,1,nigga      hoes positive,0.39813390669190385,0.09327837004176777,True,1,0.3048555366501361
139,139,141,3,1,2,0,1,niggas       bitches negative,0.2923142793867921,0.11064634619467532,True,1,0.18166793319211677
140,140,142,3,0,1,2,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
141,141,143,3,0,2,1,1,hoe neutral,0.3756057832828593,0.041623228536454664,True,1,0.33398255474640465
142,142,144,3,0,3,0,1,hoe neutral,0.3756057832828593,0.041623228536454664,True,1,0.33398255474640465
143,143,145,3,1,2,0,1,bitch   bitch neutral,0.3756057832828593,0.022405104186125253,True,1,0.3532006790967341
144,144,146,3,0,3,0,1,fuck hoes negative,0.2923142793867921,0.02977656103421095,True,1,0.26253771835258116
145,145,147,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
146,146,148,3,0,3,0,1,bitch negative,0.2923142793867921,0.018662585522771724,True,1,0.2736516938640204
147,147,149,3,0,2,1,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
148,148,150,3,0,3,0,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
149,149,151,3,0,1,2,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
150,150,152,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
151,151,153,6,0,6,0,1,pussy neutral,0.3756057832828593,0.01743031808366201,True,1,0.3581754651991973
152,152,154,4,0,4,0,1,bitches negative,0.2923142793867921,0.016001624392721656,True,1,0.27631265499407043
153,153,155,3,0,3,0,1,bitch  niggas neutral,0.3756057832828593,0.10420304838094202,True,1,0.2714027349019173
154,154,156,3,0,3,0,1,hoes          hoes  nig positive,0.39813390669190385,0.024105075857715135,True,1,0.3740288308341887
155,155,157,6,0,6,0,1,ho   fuck negative,0.2923142793867921,0.20556836711032458,True,1,0.08674591227646752
156,156,158,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
157,157,159,3,0,3,0,1,nigga    pussy  NIGGA neutral,0.3756057832828593,0.10334294670045453,True,1,0.2722628365824048
158,158,160,3,0,1,2,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
159,159,161,3,0,2,1,1,ho positive,0.39813390669190385,1.0923151091016825,False,2,-0.6941812024097787
160,160,162,3,0,3,0,1,hoe positive,0.39813390669190385,0.03672729499840762,True,1,0.36140661169349625
161,161,163,3,0,3,0,1,bitches negative,0.2923142793867921,0.016001624392721656,True,1,0.27631265499407043
162,162,164,3,0,3,0,1,  positive,0.39813390669190385,2.2825230219644284,False,2,-1.8843891152725245
163,163,165,3,0,3,0,1,bitches neutral,0.3756057832828593,0.01314439591356643,True,1,0.3624613873692929
164,164,166,3,0,0,3,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
165,165,167,3,0,2,1,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
166,166,168,3,0,3,0,1,bitch     HOE positive,0.39813390669190385,0.01628945894635234,True,1,0.3818444477455515
167,167,169,3,0,3,0,1,pussy bitches neutral,0.3756057832828593,0.017746904766815366,True,1,0.357858878516044
168,168,170,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
169,169,171,3,0,3,0,1,hoes neutral,0.3756057832828593,0.026319185174135798,True,1,0.34928659810872353
170,170,172,3,0,3,0,1,hoes       niggas positive,0.39813390669190385,0.09362709624981579,True,1,0.30450681044208805
171,171,173,6,0,6,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
172,172,174,3,0,3,0,1,hoe positive,0.39813390669190385,0.03672729499840762,True,1,0.36140661169349625
173,173,175,3,0,3,0,1,fucking negative,0.2923142793867921,0.18887621433967736,True,1,0.10343806504711475
174,174,176,3,0,3,0,1,hoes neutral,0.3756057832828593,0.026319185174135798,True,1,0.34928659810872353
175,175,177,3,0,3,0,1,Fuck  bitch negative,0.2923142793867921,0.041930828011363684,True,1,0.25038345137542845
176,176,178,3,0,3,0,1,bitch negative,0.2923142793867921,0.018662585522771724,True,1,0.2736516938640204
177,177,179,3,1,2,0,1,pussy positive,0.39813390669190385,0.016177970592469747,True,1,0.3819559360994341
178,178,180,3,0,3,0,1,fucking  bitches neutral,0.3756057832828593,0.027754631561973504,True,1,0.3478511517208858
179,179,181,3,0,3,0,1,hoes neutral,0.3756057832828593,0.026319185174135798,True,1,0.34928659810872353
180,180,182,3,0,0,3,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
181,181,183,3,0,0,3,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
182,182,184,3,0,3,0,1,  neutral,0.3756057832828593,2.1384009503118033,False,2,-1.7627951670289441
183,183,185,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
184,184,186,3,3,0,0,0,niggers negative,3.639087964078104,0.9554277801480909,True,0,2.683660183930013
185,185,187,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
186,186,188,3,0,1,2,2,  negative,3.2772671873558976,0.7154207102417766,True,2,2.561846477114121
187,187,189,3,0,1,2,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
188,188,190,3,0,1,2,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
189,189,191,3,0,3,0,1,hoes neutral,0.3756057832828593,0.026319185174135798,True,1,0.34928659810872353
190,190,192,3,0,0,3,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
191,191,193,3,1,2,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
192,192,194,3,0,3,0,1,pussy       pussy negative,0.2923142793867921,0.021362762021644364,True,1,0.2709515173651477
193,193,195,3,0,3,0,1,bitch negative,0.2923142793867921,0.018662585522771724,True,1,0.2736516938640204
194,194,196,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
195,195,197,3,0,3,0,1,bitches      nigga negative,0.2923142793867921,0.07869148611437543,True,1,0.21362279327241668
196,196,198,6,0,0,6,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
197,197,199,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
198,198,200,3,0,3,0,1,hoe negative,0.2923142793867921,0.04158534743915895,True,1,0.2507289319476332
199,199,201,3,0,3,0,1,bitches neutral,0.3756057832828593,0.01314439591356643,True,1,0.3624613873692929
200,200,202,3,1,2,0,1,bitch     nigga negative,0.2923142793867921,0.10092700208786817,True,1,0.19138727729892394
201,201,203,3,0,2,1,1,  neutral,0.3756057832828593,2.1384009503118033,False,2,-1.7627951670289441
202,202,204,3,2,1,0,0,nigger negative,3.639087964078104,0.9759678895736167,True,0,2.663120074504487
203,203,205,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
204,204,206,3,2,1,0,0,  negative,3.639087964078104,3.898548748908738,False,2,-0.25946078483063406
205,205,207,3,0,1,2,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
206,206,208,6,0,5,1,1,hoe negative,0.2923142793867921,0.04158534743915895,True,1,0.2507289319476332
207,207,209,3,0,3,0,1,niggers negative,0.2923142793867921,1.0677000795263603,False,0,-0.7753858001395681
208,208,210,3,0,3,0,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
209,209,211,3,0,3,0,1,bitch  nigga negative,0.2923142793867921,0.10092700208786817,True,1,0.19138727729892394
210,210,212,3,0,3,0,1,pussy neutral,0.3756057832828593,0.01743031808366201,True,1,0.3581754651991973
211,211,213,3,0,3,0,1,  positive,0.39813390669190385,2.2825230219644284,False,2,-1.8843891152725245
212,212,214,3,0,3,0,1,Hoe      pussy negative,0.2923142793867921,0.031070207858140523,True,1,0.2612440715286516
213,213,215,3,0,3,0,1,pussy neutral,0.3756057832828593,0.01743031808366201,True,1,0.3581754651991973
214,214,216,3,0,3,0,1,bitches neutral,0.3756057832828593,0.01314439591356643,True,1,0.3624613873692929
215,215,217,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
216,216,218,3,0,1,2,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
217,217,219,3,0,3,0,1,bitches neutral,0.3756057832828593,0.01314439591356643,True,1,0.3624613873692929
218,218,220,6,0,6,0,1,bitch negative,0.2923142793867921,0.018662585522771724,True,1,0.2736516938640204
219,219,221,6,3,2,1,0,fag positive,4.594186850886695,1.7012479835001257,False,1,2.8929388673865692
220,220,222,3,0,1,2,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
221,221,223,3,0,1,2,2,hoes neutral,2.4716107545847756,6.757105466016427,False,1,-4.285494711431651
222,222,224,3,1,2,0,1,bitches neutral,0.3756057832828593,0.01314439591356643,True,1,0.3624613873692929
223,223,225,3,0,3,0,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
224,224,226,3,0,3,0,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
225,225,227,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
226,226,228,3,1,2,0,1,niggas      bitch negative,0.2923142793867921,0.12234393889798278,True,1,0.16997034048880932
227,227,229,3,0,3,0,1,bitch      bitch fuck neutral,0.3756057832828593,0.03457696265278661,True,1,0.3410288206300727
228,228,230,3,0,3,0,1,  negative,0.2923142793867921,1.6262939465755086,False,2,-1.3339796671887165
229,229,231,3,1,2,0,1,faggot neutral,0.3756057832828593,0.8467892512257734,True,1,-0.4711834679429141
230,230,232,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
231,231,233,3,0,3,0,1,bitch          Bitch negative,0.2923142793867921,0.024189895316053492,True,1,0.26812438407073863
232,232,234,3,0,3,0,1,hoes     niggas positive,0.39813390669190385,0.09362709624981579,True,1,0.30450681044208805
233,233,235,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
234,234,236,3,0,3,0,1,hoes    niggas negative,0.2923142793867921,0.1066368040976195,True,1,0.1856774752891726
235,235,237,3,0,3,0,1,bitch          fuck neutral,0.3756057832828593,0.027443378635928807,True,1,0.3481624046469305
236,236,238,3,0,3,0,1,hoes positive,0.39813390669190385,0.02058091053405469,True,1,0.37755299615784915
237,237,239,3,0,3,0,1,hoe neutral,0.3756057832828593,0.041623228536454664,True,1,0.33398255474640465
238,238,240,6,0,6,0,1,hoes       nigga neutral,0.3756057832828593,0.08825428060478263,True,1,0.2873515026780767
239,239,241,3,0,3,0,1,fuck  bitch negative,0.2923142793867921,0.03933966139862213,True,1,0.25297461798817
240,240,242,3,0,1,2,2,  positive,2.323663023738585,0.3928591300812581,True,2,1.930803893657327
241,241,243,3,0,1,2,2,bitch neutral,2.4716107545847756,9.853670611646368,False,1,-7.382059857061593
242,242,244,3,0,3,0,1,pussy neutral,0.3756057832828593,0.01743031808366201,True,1,0.3581754651991973
243,243,245,3,0,1,2,2,  neutral,2.4716107545847756,0.4692097008109482,True,2,2.0024010537738275
244,244,246,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
245,245,247,3,0,3,0,1,bitches neutral,0.3756057832828593,0.01314439591356643,True,1,0.3624613873692929
246,246,248,3,0,2,1,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
247,247,250,3,0,1,2,2,ho neutral,2.4716107545847756,1.4471756711898858,False,1,1.0244350833948899
248,248,251,3,0,1,2,2,ho positive,2.323663023738585,1.0163470327488837,True,2,1.3073159909897014
249,249,252,3,0,3,0,1,hoes negative,0.2923142793867921,0.02161326049021672,True,1,0.2707010188965754
250,250,253,3,0,3,0,1,bitch neutral,0.3756057832828593,0.01454646091888655,True,1,0.36105932236397276
251,251,254,3,0,3,0,1,bitch positive,0.39813390669190385,0.015434645273735644,True,1,0.3826992614181682
252,252,255,3,1,2,0,1,fags neutral,0.3756057832828593,0.8099605966007364,True,1,-0.43435481331787706
253,253,256,3,0,3,0,1,bitch  bitch neutral,0.3756057832828593,0.022405104186125253,True,1,0.3532006790967341
254,254,257,3,0,3,0,1,pussy positive,0.39813390669190385,0.016177970592469747,True,1,0.3819559360994341
255,255,258,3,0,3,0,1,  positive,0.39813390669190385,2.2825230219644284,False,2,-1.8843891152725245
