,Unnamed: 0,Unnamed: 0.1,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,PVI
21,21,21,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
22,22,22,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
23,23,23,3,0,3,0,1,fuck   bitch            fuck,0.35531577944716053,0.05699778397240649,True,0.298317995474754
24,24,24,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
25,25,25,3,0,2,1,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
26,26,26,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
27,27,27,3,0,3,0,1,pussy        pussy,0.35531577944716053,0.016889052261039515,True,0.338426727186121
28,28,28,3,0,3,0,1,bitch  fuck,0.35531577944716053,0.03588629527321458,True,0.31942948417394595
29,29,29,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
30,30,30,3,0,3,0,1,bitch   bitch pussy,0.35531577944716053,0.022150713359888427,True,0.3331650660872721
31,31,31,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
32,32,32,3,0,3,0,1,pussy nigga,0.35531577944716053,0.17264285421739584,True,0.1826729252297647
33,33,33,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
34,34,34,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
35,35,35,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
36,36,36,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
37,37,37,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
38,38,38,3,0,2,1,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
39,39,39,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
40,40,40,3,0,1,2,2,pussy,2.6191191322852676,8.486223378296826,False,-5.867104246011558
41,41,41,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
42,42,42,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
43,43,43,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
44,44,44,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
45,45,45,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
46,46,46,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
47,47,47,3,0,3,0,1,pussy     fucked,0.35531577944716053,0.023428972031205267,True,0.3318868074159553
48,48,48,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
49,49,49,3,1,2,0,1,hoes  niggas,0.35531577944716053,0.15557561803962117,True,0.19974016140753936
50,50,50,3,1,2,0,1,niggas   bitches,0.35531577944716053,0.11762459212695472,True,0.2376911873202058
51,51,51,3,0,3,0,1,niggas   hoes      bitches,0.35531577944716053,0.12103850486572292,True,0.2342772745814376
52,52,52,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
53,53,53,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
54,54,54,3,0,2,1,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
55,55,55,3,0,3,0,1,niggas      bitches,0.35531577944716053,0.11762459212695472,True,0.2376911873202058
56,56,56,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
57,57,57,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
58,58,58,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
59,59,59,3,0,3,0,1,fuck  bitches,0.35531577944716053,0.02469384320533008,True,0.33062193624183045
60,60,60,3,0,2,1,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
61,61,61,3,0,3,0,1,fucking fag,0.35531577944716053,0.833941606348122,True,-0.47862582690096145
62,62,62,3,0,3,0,1,pussy             pussy,0.35531577944716053,0.016889052261039515,True,0.338426727186121
63,63,63,3,0,0,3,2, ,2.6191191322852676,0.5170419081882369,True,2.1020772240970307
64,64,64,3,0,3,0,1,bitch   bitches,0.35531577944716053,0.017602834849496568,True,0.337712944597664
65,65,65,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
66,66,66,3,0,1,2,2, ,2.6191191322852676,0.5170419081882369,True,2.1020772240970307
67,67,67,3,0,1,2,2, ,2.6191191322852676,0.5170419081882369,True,2.1020772240970307
68,68,68,3,0,3,0,1,bitch fuck,0.35531577944716053,0.03588629527321458,True,0.31942948417394595
69,69,69,3,1,2,0,1,Fuck    bitch  niggah,0.35531577944716053,0.14055251309711433,True,0.2147632663500462
70,70,70,3,0,0,3,2, ,2.6191191322852676,0.5170419081882369,True,2.1020772240970307
71,71,71,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
72,72,72,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
73,73,73,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
74,74,74,3,1,2,0,1,fuck       faggots,0.35531577944716053,1.096544429737585,False,-0.7412286502904245
75,75,75,3,0,1,2,2, ,2.6191191322852676,0.5170419081882369,True,2.1020772240970307
76,76,76,3,0,3,0,1, ,0.35531577944716053,1.962113935453467,False,-1.6067981560063065
77,77,77,3,1,2,0,1,nigga        pussy,0.35531577944716053,0.1367117867286485,True,0.21860399271851202
78,78,78,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
79,79,79,3,1,2,0,1,nigga,0.35531577944716053,0.1907310511001814,True,0.16458472834697913
80,80,80,9,0,7,2,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
81,81,81,3,0,3,0,1,Bitches      niggas         niggas   bitches,0.35531577944716053,0.1328703206033878,True,0.22244545884377273
82,82,82,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
83,83,83,3,1,2,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
84,84,84,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
85,85,85,3,2,1,0,0, ,4.170473612156813,4.488601902111257,False,-0.3181282899544442
86,86,87,3,0,3,0,1,faggot,0.35531577944716053,1.0271358730520583,False,-0.6718200936048978
87,87,88,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
88,88,89,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
89,89,90,3,3,0,0,0,beaner,4.170473612156813,1.8527503493423028,False,2.3177232628145097
90,90,91,3,1,2,0,1,nigs,0.35531577944716053,0.29379615848270585,True,0.06151962096445468
91,91,92,6,1,5,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
92,92,93,3,1,2,0,1,nigga    hoe       nigga,0.35531577944716053,0.17818544513709142,True,0.1771303343100691
93,93,94,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
94,94,95,3,1,2,0,1,nig,0.35531577944716053,0.5767009365740432,True,-0.22138515712688267
95,95,96,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
96,96,97,3,0,3,0,1,fuck  bitch,0.35531577944716053,0.04282576213498434,True,0.3124900173121762
97,97,98,3,0,3,0,1,retard,0.35531577944716053,0.31597365510791214,True,0.039342124339248385
98,98,99,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
99,99,100,3,1,2,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
100,100,101,3,0,3,0,1,nigga,0.35531577944716053,0.1907310511001814,True,0.16458472834697913
101,101,102,3,0,3,0,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
102,102,103,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
103,103,104,3,0,2,1,1,retard,0.35531577944716053,0.31597344101506664,True,0.03934233843209389
104,104,105,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
105,105,106,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
106,106,107,3,0,3,0,1,Pussy  pussy,0.35531577944716053,0.016889052261039515,True,0.338426727186121
107,107,108,3,0,3,0,1,faggot,0.35531577944716053,1.0271357854280045,False,-0.671820005980844
108,108,109,3,0,3,0,1,bitches            bitch,0.35531577944716053,0.01723710987008796,True,0.33807866957707255
109,109,110,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
110,110,111,3,3,0,0,0,fucking   hoe,4.170473612156813,5.009074162778512,False,-0.8386005506216989
111,111,112,3,0,3,0,1,fuck     bitches,0.35531577944716053,0.02469384320533008,True,0.33062193624183045
112,112,113,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
113,113,114,3,1,2,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
114,114,115,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
115,115,116,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
116,116,117,3,0,3,0,1,bitch   fuck,0.35531577944716053,0.03588620711607687,True,0.31942957233108366
117,117,118,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
118,118,119,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
119,119,120,3,0,1,2,2,pussy,2.6191191322852676,8.4862237396599,False,-5.867104607374633
120,120,121,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
121,121,122,3,0,3,0,1,fag,0.35531577944716053,0.8085245986458888,True,-0.45320881919872824
122,122,123,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
123,123,124,3,0,3,0,1,faggot,0.35531577944716053,1.0271357854280045,False,-0.671820005980844
124,124,125,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
125,125,126,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
126,126,127,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
127,127,128,6,0,6,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
128,128,129,3,0,3,0,1,fuck,0.35531577944716053,0.13954041004412954,True,0.215775369403031
129,129,130,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
130,130,131,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
131,131,132,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
132,132,133,3,0,3,0,1,fuck     pussy          fuck,0.35531577944716053,0.05664179038558911,True,0.29867398906157144
133,133,134,6,0,6,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
134,134,135,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
135,135,136,3,0,3,0,1,Bitch  Nigga   bitch,0.35531577944716053,0.1582336435008646,True,0.19708213594629592
136,136,137,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
137,137,138,6,0,6,0,1,bitches        bitch,0.35531577944716053,0.01723710987008796,True,0.33807866957707255
138,138,139,3,1,2,0,1,nigga      hoes,0.35531577944716053,0.1608517761365478,True,0.19446400331061273
139,139,141,3,1,2,0,1,niggas       bitches,0.35531577944716053,0.11762459212695472,True,0.2376911873202058
140,140,142,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
141,141,143,3,0,2,1,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
142,142,144,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
143,143,145,3,1,2,0,1,bitch   bitch,0.35531577944716053,0.0192357150346355,True,0.336080064412525
144,144,146,3,0,3,0,1,fuck hoes,0.35531577944716053,0.048676149956166086,True,0.30663962949099444
145,145,147,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
146,146,148,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
147,147,149,3,0,2,1,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
148,148,150,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
149,149,151,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
150,150,152,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
151,151,153,6,0,6,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
152,152,154,4,0,4,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
153,153,155,3,0,3,0,1,bitch  niggas,0.35531577944716053,0.1576786249003411,True,0.19763715454681943
154,154,156,3,0,3,0,1,hoes          hoes  nig,0.35531577944716053,0.15779057083952797,True,0.19752520860763256
155,155,157,6,0,6,0,1,ho   fuck,0.35531577944716053,0.12673229012948192,True,0.2285834893176786
156,156,158,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
157,157,159,3,0,3,0,1,nigga    pussy  NIGGA,0.35531577944716053,0.20296766125404955,True,0.15234811819311098
158,158,160,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
159,159,161,3,0,2,1,1,ho,0.35531577944716053,1.2837400561344068,False,-0.9284242766872463
160,160,162,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
161,161,163,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
162,162,164,3,0,3,0,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
163,163,165,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
164,164,166,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
165,165,167,3,0,2,1,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
166,166,168,3,0,3,0,1,bitch     HOE,0.35531577944716053,0.021260044039955513,True,0.334055735407205
167,167,169,3,0,3,0,1,pussy bitches,0.35531577944716053,0.016755594441063625,True,0.3385601850060969
168,168,170,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
169,169,171,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
170,170,172,3,0,3,0,1,hoes       niggas,0.35531577944716053,0.15557552225681506,True,0.19974025719034547
171,171,173,6,0,6,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
172,172,174,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
173,173,175,3,0,3,0,1,fucking,0.35531577944716053,0.3282962213583745,True,0.027019558088786033
174,174,176,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
175,175,177,3,0,3,0,1,Fuck  bitch,0.35531577944716053,0.04282576213498434,True,0.3124900173121762
176,176,178,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
177,177,179,3,1,2,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
178,178,180,3,0,3,0,1,fucking  bitches,0.35531577944716053,0.03578006982980275,True,0.3195357096173578
179,179,181,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
180,180,182,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
181,181,183,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
182,182,184,3,0,3,0,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
183,183,185,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
184,184,186,3,3,0,0,0,niggers,4.170473612156813,0.9149261739511451,True,3.2555474382056677
185,185,187,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
186,186,188,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
187,187,189,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
188,188,190,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
189,189,191,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
190,190,192,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
191,191,193,3,1,2,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
192,192,194,3,0,3,0,1,pussy       pussy,0.35531577944716053,0.016889052261039515,True,0.338426727186121
193,193,195,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
194,194,196,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
195,195,197,3,0,3,0,1,bitches      nigga,0.35531577944716053,0.10435131711061171,True,0.2509644623365488
196,196,198,6,0,0,6,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
197,197,199,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
198,198,200,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
199,199,201,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
200,200,202,3,1,2,0,1,bitch     nigga,0.35531577944716053,0.16071565717796552,True,0.19460012226919501
201,201,203,3,0,2,1,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
202,202,204,3,2,1,0,0,nigger,4.170473612156813,1.0245762804369938,False,3.145897331719819
203,203,205,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
204,204,206,3,2,1,0,0, ,4.170473612156813,4.4886028673363505,False,-0.31812925517953783
205,205,207,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
206,206,208,6,0,5,1,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
207,207,209,3,0,3,0,1,niggers,0.35531577944716053,1.1329834696428753,False,-0.7776676901957148
208,208,210,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
209,209,211,3,0,3,0,1,bitch  nigga,0.35531577944716053,0.16071565717796552,True,0.19460012226919501
210,210,212,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
211,211,213,3,0,3,0,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
212,212,214,3,0,3,0,1,Hoe      pussy,0.35531577944716053,0.019349095838604693,True,0.33596668360855586
213,213,215,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
214,214,216,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
215,215,217,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
216,216,218,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
217,217,219,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
218,218,220,6,0,6,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
219,219,221,6,3,2,1,0,fag,4.170473612156813,1.2853035848093,False,2.8851700273475127
220,220,222,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
221,221,223,3,0,1,2,2,hoes,2.6191191322852676,7.03844953591278,False,-4.419330403627512
222,222,224,3,1,2,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
223,223,225,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
224,224,226,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
225,225,227,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
226,226,228,3,1,2,0,1,niggas      bitch,0.35531577944716053,0.14170847321004632,True,0.21360730623711421
227,227,229,3,0,3,0,1,bitch      bitch fuck,0.35531577944716053,0.0333496010749418,True,0.32196617837221875
228,228,230,3,0,3,0,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
229,229,231,3,1,2,0,1,faggot,0.35531577944716053,1.0271357854280045,False,-0.671820005980844
230,230,232,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
231,231,233,3,0,3,0,1,bitch          Bitch,0.35531577944716053,0.0192357150346355,True,0.336080064412525
232,232,234,3,0,3,0,1,hoes     niggas,0.35531577944716053,0.15557552225681506,True,0.19974025719034547
233,233,235,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
234,234,236,3,0,3,0,1,hoes    niggas,0.35531577944716053,0.15557552225681506,True,0.19974025719034547
235,235,237,3,0,3,0,1,bitch          fuck,0.35531577944716053,0.03588620711607687,True,0.31942957233108366
236,236,238,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
237,237,239,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
238,238,240,6,0,6,0,1,hoes       nigga,0.35531577944716053,0.1581929572709691,True,0.19712282217619143
239,239,241,3,0,3,0,1,fuck  bitch,0.35531577944716053,0.04282576213498434,True,0.3124900173121762
240,240,242,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
241,241,243,3,0,1,2,2,bitch,2.6191191322852676,9.244969109649928,False,-6.62584997736466
242,242,244,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
243,243,245,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
244,244,246,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
245,245,247,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
246,246,248,3,0,2,1,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
247,247,250,3,0,1,2,2,ho,2.6191191322852676,0.8447875506108448,True,1.774331581674423
248,248,251,3,0,1,2,2,ho,2.6191191322852676,0.8447875506108448,True,1.774331581674423
249,249,252,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
250,250,253,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
251,251,254,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
252,252,255,3,1,2,0,1,fags,0.35531577944716053,1.0309596800106091,True,-0.6756439005634486
253,253,256,3,0,3,0,1,bitch  bitch,0.35531577944716053,0.0192357150346355,True,0.336080064412525
254,254,257,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
255,255,258,3,0,3,0,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
256,256,259,3,1,2,0,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
257,257,260,3,1,2,0,1,faggot bitch,0.35531577944716053,0.8669285157050892,True,-0.5116127362579287
258,258,261,3,0,3,0,1,faggot,0.35531577944716053,1.0271357854280045,False,-0.671820005980844
259,259,262,3,0,1,2,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
260,260,263,3,2,1,0,0,nigger,4.170473612156813,1.0245762804369938,False,3.145897331719819
261,261,264,3,0,2,1,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
262,262,265,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
263,263,266,3,0,3,0,1,hoes,0.35531577944716053,0.02359259261500301,True,0.3317231868321575
264,264,267,3,0,2,1,1, ,0.35531577944716053,1.9621142705036372,False,-1.6067984910564768
265,265,268,3,1,2,0,1,BITCH       fuck      hoe,0.35531577944716053,0.03362727495587982,True,0.3216885044912807
266,266,269,3,0,3,0,1,bitch        bitch,0.35531577944716053,0.0192357150346355,True,0.336080064412525
267,267,270,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
268,268,271,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
269,269,272,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
270,270,273,3,0,3,0,1,bitches     hoes,0.35531577944716053,0.016954393674697362,True,0.33836138577246316
271,271,274,3,0,3,0,1,pussy,0.35531577944716053,0.01619266708215203,True,0.33912311236500847
272,272,275,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
273,273,276,3,0,3,0,1,fuck  bitch,0.35531577944716053,0.04282576213498434,True,0.3124900173121762
274,274,277,3,0,0,3,2, ,2.6191191322852676,0.5170417851331001,True,2.1020773471521674
275,275,278,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
276,276,279,3,0,3,0,1,hoe,0.35531577944716053,0.05037843930669391,True,0.30493734014046664
277,277,280,3,0,3,0,1,bitch,0.35531577944716053,0.015726800338552532,True,0.33958897910860797
278,278,281,3,0,3,0,1,bitches,0.35531577944716053,0.015450116447544213,True,0.3398656629996163
