,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1
85,85,3,2,1,0,0, 
86,87,3,0,3,0,1, 
87,88,3,0,3,0,1, 
88,89,3,0,3,0,1, 
89,90,3,3,0,0,0, 
90,91,3,1,2,0,1, 
91,92,6,1,5,0,1, 
92,93,3,1,2,0,1, 
93,94,3,0,3,0,1, 
94,95,3,1,2,0,1, 
95,96,3,0,3,0,1, 
96,97,3,0,3,0,1, 
97,98,3,0,3,0,1, 
98,99,3,0,3,0,1, 
99,100,3,1,2,0,1, 
100,101,3,0,3,0,1, 
101,102,3,0,3,0,1, 
102,103,3,0,3,0,1, 
103,104,3,0,2,1,1, 
104,105,3,0,3,0,1, 
105,106,3,0,3,0,1, 
106,107,3,0,3,0,1, 
107,108,3,0,3,0,1, 
108,109,3,0,3,0,1, 
109,110,3,0,3,0,1, 
110,111,3,3,0,0,0, 
111,112,3,0,3,0,1, 
112,113,3,0,3,0,1, 
113,114,3,1,2,0,1, 
114,115,3,0,3,0,1, 
115,116,3,0,0,3,2, 
116,117,3,0,3,0,1, 
117,118,3,0,3,0,1, 
118,119,3,0,0,3,2, 
119,120,3,0,1,2,2, 
120,121,3,0,0,3,2, 
121,122,3,0,3,0,1, 
122,123,3,0,0,3,2, 
123,124,3,0,3,0,1, 
124,125,3,0,0,3,2, 
125,126,3,0,3,0,1, 
126,127,3,0,3,0,1, 
127,128,6,0,6,0,1, 
128,129,3,0,3,0,1, 
129,130,3,0,3,0,1, 
130,131,3,0,3,0,1, 
131,132,3,0,3,0,1, 
132,133,3,0,3,0,1, 
133,134,6,0,6,0,1, 
134,135,3,0,3,0,1, 
135,136,3,0,3,0,1, 
136,137,3,0,3,0,1, 
137,138,6,0,6,0,1, 
138,139,3,1,2,0,1, 
139,141,3,1,2,0,1, 
140,142,3,0,1,2,2, 
141,143,3,0,2,1,1, 
142,144,3,0,3,0,1, 
143,145,3,1,2,0,1, 
144,146,3,0,3,0,1, 
145,147,3,0,3,0,1, 
146,148,3,0,3,0,1, 
147,149,3,0,2,1,1, 
148,150,3,0,3,0,1, 
149,151,3,0,1,2,2, 
150,152,3,0,3,0,1, 
151,153,6,0,6,0,1, 
152,154,4,0,4,0,1, 
153,155,3,0,3,0,1, 
154,156,3,0,3,0,1, 
155,157,6,0,6,0,1, 
156,158,3,0,3,0,1, 
157,159,3,0,3,0,1, 
158,160,3,0,1,2,2, 
159,161,3,0,2,1,1, 
160,162,3,0,3,0,1, 
161,163,3,0,3,0,1, 
162,164,3,0,3,0,1, 
163,165,3,0,3,0,1, 
164,166,3,0,0,3,2, 
165,167,3,0,2,1,1, 
166,168,3,0,3,0,1, 
167,169,3,0,3,0,1, 
168,170,3,0,3,0,1, 
169,171,3,0,3,0,1, 
170,172,3,0,3,0,1, 
171,173,6,0,6,0,1, 
172,174,3,0,3,0,1, 
173,175,3,0,3,0,1, 
174,176,3,0,3,0,1, 
175,177,3,0,3,0,1, 
176,178,3,0,3,0,1, 
177,179,3,1,2,0,1, 
178,180,3,0,3,0,1, 
179,181,3,0,3,0,1, 
180,182,3,0,0,3,2, 
181,183,3,0,0,3,2, 
182,184,3,0,3,0,1, 
183,185,3,0,3,0,1, 
184,186,3,3,0,0,0, 
185,187,3,0,3,0,1, 
186,188,3,0,1,2,2, 
187,189,3,0,1,2,2, 
188,190,3,0,1,2,2, 
189,191,3,0,3,0,1, 
190,192,3,0,0,3,2, 
191,193,3,1,2,0,1, 
192,194,3,0,3,0,1, 
193,195,3,0,3,0,1, 
194,196,3,0,3,0,1, 
195,197,3,0,3,0,1, 
196,198,6,0,0,6,2, 
197,199,3,0,3,0,1, 
198,200,3,0,3,0,1, 
199,201,3,0,3,0,1, 
200,202,3,1,2,0,1, 
201,203,3,0,2,1,1, 
202,204,3,2,1,0,0, 
203,205,3,0,3,0,1, 
204,206,3,2,1,0,0, 
205,207,3,0,1,2,2, 
206,208,6,0,5,1,1, 
207,209,3,0,3,0,1, 
208,210,3,0,3,0,1, 
209,211,3,0,3,0,1, 
210,212,3,0,3,0,1, 
211,213,3,0,3,0,1, 
212,214,3,0,3,0,1, 
213,215,3,0,3,0,1, 
214,216,3,0,3,0,1, 
215,217,3,0,3,0,1, 
216,218,3,0,1,2,2, 
217,219,3,0,3,0,1, 
218,220,6,0,6,0,1, 
219,221,6,3,2,1,0, 
220,222,3,0,1,2,2, 
221,223,3,0,1,2,2, 
222,224,3,1,2,0,1, 
223,225,3,0,3,0,1, 
224,226,3,0,3,0,1, 
225,227,3,0,3,0,1, 
226,228,3,1,2,0,1, 
227,229,3,0,3,0,1, 
228,230,3,0,3,0,1, 
229,231,3,1,2,0,1, 
230,232,3,0,3,0,1, 
231,233,3,0,3,0,1, 
232,234,3,0,3,0,1, 
233,235,3,0,3,0,1, 
234,236,3,0,3,0,1, 
235,237,3,0,3,0,1, 
236,238,3,0,3,0,1, 
237,239,3,0,3,0,1, 
238,240,6,0,6,0,1, 
239,241,3,0,3,0,1, 
240,242,3,0,1,2,2, 
241,243,3,0,1,2,2, 
242,244,3,0,3,0,1, 
243,245,3,0,1,2,2, 
244,246,3,0,3,0,1, 
245,247,3,0,3,0,1, 
246,248,3,0,2,1,1, 
247,250,3,0,1,2,2, 
248,251,3,0,1,2,2, 
249,252,3,0,3,0,1, 
250,253,3,0,3,0,1, 
251,254,3,0,3,0,1, 
252,255,3,1,2,0,1, 
253,256,3,0,3,0,1, 
254,257,3,0,3,0,1, 
255,258,3,0,3,0,1, 
256,259,3,1,2,0,1, 
257,260,3,1,2,0,1, 
258,261,3,0,3,0,1, 
259,262,3,0,1,2,2, 
260,263,3,2,1,0,0, 
261,264,3,0,2,1,1, 
262,265,3,0,3,0,1, 
263,266,3,0,3,0,1, 
264,267,3,0,2,1,1, 
265,268,3,1,2,0,1, 
266,269,3,0,3,0,1, 
267,270,3,0,3,0,1, 
268,271,3,0,3,0,1, 
269,272,3,0,0,3,2, 
270,273,3,0,3,0,1, 
271,274,3,0,3,0,1, 
272,275,3,0,3,0,1, 
273,276,3,0,3,0,1, 
274,277,3,0,0,3,2, 
275,278,3,0,3,0,1, 
276,279,3,0,3,0,1, 
277,280,3,0,3,0,1, 
278,281,3,0,3,0,1, 
279,283,3,0,3,0,1, 
280,284,3,0,3,0,1, 
281,285,3,1,2,0,1, 
282,286,3,0,3,0,1, 
283,287,3,0,0,3,2, 
284,288,3,0,3,0,1, 
285,289,3,1,2,0,1, 
286,290,3,0,3,0,1, 
287,291,3,0,3,0,1, 
288,292,3,0,3,0,1, 
289,293,4,1,3,0,1, 
290,294,3,0,3,0,1, 
291,295,4,0,4,0,1, 
292,296,3,0,3,0,1, 
293,297,3,1,2,0,1, 
294,298,4,0,4,0,1, 
295,299,3,0,3,0,1, 
296,300,3,1,2,0,1, 
297,301,3,0,3,0,1, 
298,302,3,0,3,0,1, 
299,304,3,0,3,0,1, 
300,305,6,0,6,0,1, 
301,306,3,1,2,0,1, 
302,307,3,1,2,0,1, 
303,308,3,0,3,0,1, 
304,309,3,0,3,0,1, 
305,310,3,0,3,0,1, 
306,311,4,0,3,1,1, 
307,312,3,0,3,0,1, 
308,313,3,0,2,1,1, 
309,314,3,0,3,0,1, 
310,315,3,0,3,0,1, 
311,316,3,0,3,0,1, 
312,317,3,2,1,0,0, 
313,318,3,0,0,3,2, 
314,319,3,0,3,0,1, 
315,320,3,2,1,0,0, 
316,321,3,0,3,0,1, 
317,322,3,1,2,0,1, 
318,323,3,0,3,0,1, 
319,324,3,0,3,0,1, 
320,325,3,0,3,0,1, 
321,326,3,0,1,2,2, 
322,327,3,0,3,0,1, 
323,328,3,0,1,2,2, 
324,329,3,1,2,0,1, 
325,330,3,0,3,0,1, 
326,331,3,0,3,0,1, 
327,332,3,0,3,0,1, 
328,333,3,1,2,0,1, 
329,334,3,0,0,3,2, 
330,335,3,0,3,0,1, 
331,336,3,0,0,3,2, 
332,337,3,0,3,0,1, 
333,338,3,0,3,0,1, 
334,339,3,0,3,0,1, 
335,340,3,0,3,0,1, 
336,341,3,0,0,3,2, 
337,342,3,0,2,1,1, 
338,343,3,0,3,0,1, 
339,344,3,0,3,0,1, 
340,345,3,0,3,0,1, 
341,346,3,0,0,3,2, 
342,347,3,0,3,0,1, 
343,348,3,0,1,2,2, 
344,349,3,0,3,0,1, 
345,350,4,0,4,0,1, 
346,351,3,0,3,0,1, 
347,352,3,0,3,0,1, 
348,353,4,0,3,1,1, 
349,354,3,2,1,0,0, 
350,355,3,1,2,0,1, 
351,356,3,0,0,3,2, 
352,357,3,2,1,0,0, 
353,358,3,0,3,0,1, 
354,359,3,0,3,0,1, 
355,360,3,0,3,0,1, 
356,361,3,0,0,3,2, 
357,362,3,0,3,0,1, 
358,363,3,0,3,0,1, 
359,364,3,1,2,0,1, 
360,365,3,0,3,0,1, 
361,366,3,0,3,0,1, 
362,367,3,0,3,0,1, 
363,368,3,0,3,0,1, 
364,369,3,0,0,3,2, 
365,370,3,0,3,0,1, 
366,371,3,0,3,0,1, 
367,372,3,0,3,0,1, 
368,373,3,0,3,0,1, 
369,374,3,1,2,0,1, 
370,375,3,0,0,3,2, 
371,376,3,0,3,0,1, 
372,377,4,0,0,4,2, 
373,378,3,0,3,0,1, 
374,379,3,0,3,0,1, 
375,380,3,0,3,0,1, 
376,381,3,0,3,0,1, 
377,382,3,0,3,0,1, 
378,383,3,0,3,0,1, 
379,384,3,1,0,2,2, 
380,385,3,0,0,3,2, 
381,386,3,0,3,0,1, 
382,387,6,1,5,0,1, 
383,388,3,0,3,0,1, 
384,389,3,0,0,3,2, 
385,390,3,0,3,0,1, 
386,391,3,0,3,0,1, 
387,392,3,0,2,1,1, 
388,393,3,0,3,0,1, 
389,394,3,0,3,0,1, 
390,395,3,0,3,0,1, 
391,396,6,0,2,4,2, 
392,397,3,0,3,0,1, 
393,398,3,1,2,0,1, 
394,399,3,0,3,0,1, 
395,400,3,1,0,2,2, 
396,401,3,0,2,1,1, 
397,402,3,0,0,3,2, 
398,403,3,0,3,0,1, 
399,404,3,0,3,0,1, 
400,405,3,1,2,0,1, 
401,406,3,0,3,0,1, 
402,407,3,0,3,0,1, 
403,408,3,0,3,0,1, 
404,409,3,0,3,0,1, 
405,411,3,0,3,0,1, 
406,412,3,0,3,0,1, 
407,413,3,0,3,0,1, 
408,414,3,0,3,0,1, 
409,415,3,0,3,0,1, 
410,416,3,1,2,0,1, 
411,417,3,0,3,0,1, 
412,418,3,0,3,0,1, 
413,419,3,0,2,1,1, 
414,420,3,0,0,3,2, 
415,421,3,0,3,0,1, 
416,422,3,1,2,0,1, 
417,423,3,0,3,0,1, 
418,424,6,2,4,0,1, 
419,425,3,0,3,0,1, 
420,426,3,0,3,0,1, 
421,427,3,0,3,0,1, 
422,428,3,0,2,1,1, 
423,429,3,0,3,0,1, 
424,430,6,0,1,5,2, 
425,431,3,1,2,0,1, 
426,432,3,0,3,0,1, 
427,433,3,0,3,0,1, 
428,434,3,0,0,3,2, 
429,435,3,0,3,0,1, 
430,436,3,1,2,0,1, 
431,437,3,0,3,0,1, 
432,438,3,0,1,2,2, 
433,439,3,0,3,0,1, 
434,440,6,0,5,1,1, 
435,441,3,0,3,0,1, 
436,442,3,0,3,0,1, 
437,443,3,2,1,0,0, 
438,444,3,0,3,0,1, 
439,445,3,0,3,0,1, 
440,446,3,0,3,0,1, 
441,447,3,1,2,0,1, 
442,448,3,1,2,0,1, 
443,449,3,0,2,1,1, 
444,450,3,0,3,0,1, 
445,451,3,0,3,0,1, 
446,452,3,0,3,0,1, 
447,453,3,1,2,0,1, 
448,454,3,0,3,0,1, 
449,455,3,0,0,3,2, 
450,456,3,0,3,0,1, 
451,457,3,1,2,0,1, 
452,458,3,0,3,0,1, 
453,460,3,0,3,0,1, 
454,461,3,0,3,0,1, 
455,462,3,0,3,0,1, 
456,463,3,1,2,0,1, 
457,464,3,0,2,1,1, 
458,465,3,0,3,0,1, 
459,466,3,3,0,0,0, 
460,467,3,0,3,0,1, 
461,468,6,0,2,4,2, 
462,469,3,0,3,0,1, 
463,470,3,0,3,0,1, 
464,471,3,0,3,0,1, 
465,473,3,1,2,0,1, 
466,474,3,0,0,3,2, 
467,475,3,0,3,0,1, 
468,476,3,0,3,0,1, 
469,477,3,0,3,0,1, 
470,478,3,0,2,1,1, 
471,479,3,0,3,0,1, 
472,480,3,0,3,0,1, 
473,481,3,0,1,2,2, 
474,482,3,0,3,0,1, 
475,483,3,0,3,0,1, 
476,484,3,0,3,0,1, 
477,485,3,0,3,0,1, 
478,486,3,0,3,0,1, 
479,487,3,0,3,0,1, 
480,488,3,0,3,0,1, 
481,489,3,0,3,0,1, 
482,490,3,0,3,0,1, 
483,491,3,0,3,0,1, 
484,492,3,0,3,0,1, 
485,493,6,0,6,0,1, 
486,494,3,0,3,0,1, 
487,495,3,0,3,0,1, 
488,496,3,0,3,0,1, 
489,497,3,0,3,0,1, 
490,498,3,0,3,0,1, 
491,499,3,0,3,0,1, 
492,500,3,0,3,0,1, 
493,501,3,0,3,0,1, 
494,502,3,0,1,2,2, 
495,503,3,1,2,0,1, 
496,504,3,1,2,0,1, 
497,505,3,0,3,0,1, 
498,506,3,0,3,0,1, 
499,507,3,0,3,0,1, 
500,508,3,0,3,0,1, 
501,509,3,0,3,0,1, 
502,510,3,1,2,0,1, 
503,511,3,0,3,0,1, 
504,513,3,0,3,0,1, 
505,514,3,0,3,0,1, 
506,515,3,1,2,0,1, 
507,516,3,1,2,0,1, 
508,517,3,0,3,0,1, 
509,518,3,1,0,2,2, 
510,519,3,0,3,0,1, 
511,520,3,1,2,0,1, 
512,521,3,0,3,0,1, 
513,522,3,0,2,1,1, 
514,523,3,1,2,0,1, 
515,524,3,0,0,3,2, 
516,525,3,0,3,0,1, 
517,526,3,0,1,2,2, 
518,527,3,0,2,1,1, 
519,528,3,2,1,0,0, 
520,529,3,1,2,0,1, 
521,530,3,0,3,0,1, 
522,531,3,0,3,0,1, 
523,532,3,0,1,2,2, 
524,533,3,0,3,0,1, 
525,534,3,0,1,2,2, 
526,535,3,2,1,0,0, 
527,536,3,1,2,0,1, 
528,537,3,0,2,1,1, 
529,538,3,0,3,0,1, 
530,539,3,0,3,0,1, 
531,540,3,2,1,0,0, 
532,541,3,0,3,0,1, 
533,542,3,0,3,0,1, 
534,543,3,0,3,0,1, 
535,544,3,0,3,0,1, 
536,545,3,0,3,0,1, 
537,546,3,0,0,3,2, 
538,547,3,0,3,0,1, 
539,548,3,0,1,2,2, 
540,549,3,3,0,0,0, 
541,550,3,0,3,0,1, 
542,551,3,0,3,0,1, 
543,552,3,0,3,0,1, 
544,553,3,1,2,0,1, 
545,554,3,0,3,0,1, 
546,555,3,0,2,1,1, 
547,556,3,0,3,0,1, 
548,557,3,1,2,0,1, 
549,558,3,0,3,0,1, 
550,559,3,0,3,0,1, 
551,560,3,0,3,0,1, 
552,561,3,0,3,0,1, 
553,562,3,1,2,0,1, 
554,563,3,0,2,1,1, 
555,564,3,0,3,0,1, 
556,565,3,1,2,0,1, 
557,566,3,0,3,0,1, 
558,567,3,0,3,0,1, 
559,568,3,0,3,0,1, 
560,569,6,1,3,2,1, 
561,570,3,0,0,3,2, 
562,571,3,0,0,3,2, 
563,572,3,0,3,0,1, 
564,573,3,0,3,0,1, 
565,574,3,2,1,0,0, 
566,575,4,0,4,0,1, 
567,576,3,1,2,0,1, 
568,577,3,0,0,3,2, 
569,578,3,0,3,0,1, 
570,579,3,0,3,0,1, 
571,580,3,0,0,3,2, 
572,581,3,1,2,0,1, 
573,582,3,0,3,0,1, 
574,583,3,0,3,0,1, 
575,584,3,0,0,3,2, 
576,585,3,1,2,0,1, 
577,586,3,0,2,1,1, 
578,587,3,0,3,0,1, 
579,588,3,0,3,0,1, 
580,589,3,0,3,0,1, 
581,590,3,0,3,0,1, 
582,591,3,3,0,0,0, 
583,592,3,2,1,0,0, 
584,594,3,0,3,0,1, 
585,595,3,0,3,0,1, 
586,596,3,0,3,0,1, 
587,597,3,2,1,0,0, 
588,598,3,3,0,0,0, 
589,599,4,1,3,0,1, 
590,600,3,0,3,0,1, 
591,601,3,0,3,0,1, 
592,602,3,0,3,0,1, 
593,603,3,0,3,0,1, 
594,604,3,0,2,1,1, 
595,605,6,0,6,0,1, 
596,606,3,0,3,0,1, 
597,607,3,0,0,3,2, 
598,608,3,0,0,3,2, 
599,609,3,0,3,0,1, 
600,610,3,0,3,0,1, 
601,611,3,0,3,0,1, 
602,612,3,0,2,1,1, 
603,613,3,2,1,0,0, 
604,614,3,0,3,0,1, 
605,615,3,1,2,0,1, 
606,616,3,0,3,0,1, 
607,617,3,0,3,0,1, 
608,618,3,0,2,1,1, 
609,619,3,1,2,0,1, 
610,620,3,0,3,0,1, 
611,621,3,0,1,2,2, 
612,622,6,1,5,0,1, 
613,623,3,0,1,2,2, 
614,624,3,2,1,0,0, 
615,625,3,1,2,0,1, 
616,626,3,0,3,0,1, 
617,627,3,0,3,0,1, 
618,628,3,0,3,0,1, 
619,629,3,1,2,0,1, 
620,630,3,0,2,1,1, 
621,631,3,0,0,3,2, 
622,632,3,0,3,0,1, 
623,633,3,0,3,0,1, 
624,634,3,0,3,0,1, 
625,635,3,2,1,0,0, 
626,636,3,0,3,0,1, 
627,637,3,0,3,0,1, 
628,638,3,0,3,0,1, 
629,639,6,1,5,0,1, 
630,640,3,0,3,0,1, 
631,641,3,0,3,0,1, 
632,642,6,0,6,0,1, 
633,643,6,0,6,0,1, 
634,644,3,0,3,0,1, 
635,645,3,2,1,0,0, 
636,646,3,0,1,2,2, 
637,647,6,0,6,0,1, 
638,648,3,0,3,0,1, 
639,649,3,0,3,0,1, 
640,650,3,0,3,0,1, 
641,651,3,0,3,0,1, 
642,652,3,1,2,0,1, 
643,653,3,0,3,0,1, 
644,654,3,0,3,0,1, 
645,655,3,0,3,0,1, 
646,656,3,2,1,0,0, 
647,657,3,2,1,0,0, 
648,658,3,0,3,0,1, 
649,659,3,0,3,0,1, 
650,660,3,0,3,0,1, 
651,661,3,1,2,0,1, 
652,662,3,0,1,2,2, 
653,663,3,0,3,0,1, 
654,664,3,1,2,0,1, 
655,665,3,0,2,1,1, 
656,666,3,0,3,0,1, 
657,667,3,0,3,0,1, 
658,668,6,0,6,0,1, 
659,669,3,0,3,0,1, 
660,670,3,0,0,3,2, 
661,671,3,0,3,0,1, 
662,672,3,0,3,0,1, 
663,673,3,2,0,1,0, 
664,674,3,0,3,0,1, 
665,675,3,0,3,0,1, 
666,676,3,0,3,0,1, 
667,677,3,0,3,0,1, 
668,678,3,0,0,3,2, 
669,679,6,0,6,0,1, 
670,680,3,0,1,2,2, 
671,681,3,0,3,0,1, 
672,682,3,0,2,1,1, 
673,683,3,0,3,0,1, 
674,684,3,1,0,2,2, 
675,685,3,0,3,0,1, 
676,686,3,0,0,3,2, 
677,687,3,0,0,3,2, 
678,688,6,0,0,6,2, 
679,689,6,0,0,6,2, 
680,690,3,0,0,3,2, 
681,691,3,0,2,1,1, 
682,692,3,1,2,0,1, 
683,693,3,3,0,0,0, 
684,694,3,2,1,0,0, 
685,695,3,0,3,0,1, 
686,696,3,1,2,0,1, 
687,697,6,0,2,4,2, 
688,698,3,0,3,0,1, 
689,699,3,1,2,0,1, 
690,700,3,2,0,1,0, 
691,701,3,1,2,0,1, 
692,702,6,1,5,0,1, 
693,703,3,1,2,0,1, 
694,704,3,1,2,0,1, 
695,705,3,0,3,0,1, 
696,706,3,0,3,0,1, 
697,708,3,0,1,2,2, 
698,709,3,0,0,3,2, 
699,710,3,2,0,1,0, 
700,711,3,3,0,0,0, 
701,712,3,0,0,3,2, 
702,713,3,0,0,3,2, 
703,714,3,0,0,3,2, 
704,715,3,0,0,3,2, 
705,716,3,0,3,0,1, 
706,717,3,1,2,0,1, 
707,718,3,0,0,3,2, 
708,719,3,0,0,3,2, 
709,720,3,1,2,0,1, 
710,721,3,0,3,0,1, 
711,722,3,0,3,0,1, 
712,723,6,0,0,6,2, 
713,724,9,0,0,9,2, 
714,725,3,0,1,2,2, 
715,726,3,0,0,3,2, 
716,727,3,0,3,0,1, 
717,728,3,0,0,3,2, 
718,729,3,0,0,3,2, 
719,730,6,0,0,6,2, 
720,731,3,1,2,0,1, 
721,732,6,0,6,0,1, 
722,733,6,1,5,0,1, 
723,734,3,1,2,0,1, 
724,735,3,0,0,3,2, 
725,736,3,0,0,3,2, 
726,737,3,0,3,0,1, 
727,738,3,0,3,0,1, 
728,739,3,0,3,0,1, 
729,740,3,1,0,2,2, 
730,741,3,1,2,0,1, 
731,742,3,2,1,0,0, 
732,743,3,0,1,2,2, 
733,744,3,2,1,0,0, 
734,745,3,0,2,1,1, 
735,746,3,0,2,1,1, 
736,747,3,0,3,0,1, 
737,748,3,0,3,0,1, 
738,750,3,3,0,0,0, 
739,751,3,0,3,0,1, 
740,752,3,0,3,0,1, 
741,753,3,0,0,3,2, 
742,754,3,0,2,1,1, 
743,755,3,0,0,3,2, 
744,756,6,0,0,6,2, 
745,757,3,0,0,3,2, 
746,758,6,0,0,6,2, 
747,759,3,0,0,3,2, 
748,760,3,1,2,0,1, 
749,761,3,1,2,0,1, 
750,762,3,0,0,3,2, 
751,763,3,0,0,3,2, 
752,764,3,0,3,0,1, 
753,765,3,1,2,0,1, 
754,766,3,0,3,0,1, 
755,767,3,0,3,0,1, 
756,768,3,0,1,2,2, 
757,770,3,0,3,0,1, 
758,771,3,0,3,0,1, 
759,772,3,2,1,0,0, 
760,773,3,0,3,0,1, 
761,774,3,0,3,0,1, 
762,775,3,2,1,0,0, 
763,776,3,0,0,3,2, 
764,777,3,0,3,0,1, 
765,778,3,0,0,3,2, 
766,779,3,0,1,2,2, 
767,780,3,0,0,3,2, 
768,781,3,0,3,0,1, 
769,782,3,0,2,1,1, 
770,783,3,0,2,1,1, 
771,784,3,0,2,1,1, 
772,786,3,0,3,0,1, 
773,787,3,0,3,0,1, 
774,788,3,0,1,2,2, 
775,789,3,2,1,0,0, 
776,790,3,2,1,0,0, 
777,791,3,3,0,0,0, 
778,792,3,0,3,0,1, 
779,794,3,0,0,3,2, 
780,795,3,0,0,3,2, 
781,796,3,0,1,2,2, 
782,797,3,0,0,3,2, 
783,798,3,0,3,0,1, 
784,799,3,0,2,1,1, 
785,800,3,0,3,0,1, 
786,801,3,0,3,0,1, 
787,802,3,0,3,0,1, 
788,803,3,2,1,0,0, 
789,804,3,0,3,0,1, 
790,805,6,0,6,0,1, 
791,806,3,0,3,0,1, 
792,807,3,2,1,0,0, 
793,808,3,2,1,0,0, 
794,809,3,0,3,0,1, 
795,810,6,0,4,2,1, 
796,811,3,3,0,0,0, 
797,812,3,2,1,0,0, 
798,814,9,1,0,8,2, 
799,815,3,2,1,0,0, 
800,816,3,0,0,3,2, 
801,818,3,0,3,0,1, 
802,819,3,0,3,0,1, 
803,820,3,0,0,3,2, 
804,821,3,0,0,3,2, 
805,822,3,0,0,3,2, 
806,823,3,0,0,3,2, 
807,824,3,0,0,3,2, 
808,825,3,0,0,3,2, 
809,826,3,0,0,3,2, 
810,827,3,1,0,2,2, 
811,828,3,0,0,3,2, 
812,829,3,0,0,3,2, 
813,830,3,0,0,3,2, 
814,831,3,0,0,3,2, 
815,832,3,0,0,3,2, 
816,833,3,0,0,3,2, 
817,834,3,0,0,3,2, 
818,835,3,0,0,3,2, 
819,836,3,0,0,3,2, 
820,837,3,0,0,3,2, 
821,838,3,0,3,0,1, 
822,839,3,0,3,0,1, 
823,840,3,1,2,0,1, 
824,841,3,0,3,0,1, 
825,842,3,0,3,0,1, 
826,843,3,0,3,0,1, 
827,844,3,0,3,0,1, 
828,845,3,0,2,1,1, 
829,847,3,0,3,0,1, 
830,848,3,0,0,3,2, 
831,849,3,1,2,0,1, 
832,850,3,2,0,1,0, 
833,851,3,3,0,0,0, 
834,852,3,0,1,2,2, 
835,853,3,0,0,3,2, 
836,854,3,0,3,0,1, 
837,855,3,0,3,0,1, 
838,856,3,0,0,3,2, 
839,857,3,0,3,0,1, 
840,858,3,0,3,0,1, 
841,859,3,0,0,3,2, 
842,860,3,0,0,3,2, 
843,861,6,0,6,0,1, 
844,862,3,0,3,0,1, 
845,863,3,0,1,2,2, 
846,864,3,2,0,1,0, 
847,866,3,0,2,1,1, 
848,867,3,0,0,3,2, 
849,868,3,0,0,3,2, 
850,869,3,0,0,3,2, 
851,870,3,0,2,1,1, 
852,871,3,0,3,0,1, 
853,872,3,0,0,3,2, 
854,873,3,0,3,0,1, 
855,874,3,0,3,0,1, 
856,875,3,0,0,3,2, 
857,876,3,0,3,0,1, 
858,877,3,0,3,0,1, 
859,878,3,1,2,0,1, 
860,879,3,1,2,0,1, 
861,880,3,0,3,0,1, 
862,881,3,0,3,0,1, 
863,882,3,0,3,0,1, 
864,883,3,0,3,0,1, 
865,884,3,0,3,0,1, 
866,885,3,0,3,0,1, 
867,886,3,0,3,0,1, 
868,887,3,0,3,0,1, 
869,888,3,0,3,0,1, 
